Filename,File_Size,Index_of_Coincidence,Entropy,Nasty_Sig_Count,Super_Nasty_Sig_Count,Eval_Uses,Compression_Ratio,Longest_Word_Length,NonPrintableChars,ObfuscatedPHP,PasswordProtection,HiddenInAFile,DangerousPHP,DodgyPHP,SuspiciousEncoding,DodgyStrings,CloudflareBypass,Websites,Label
weevely_255.php,752,0.04345624274017622,5.17762784022576,0,0,0,0.6888297872340425,107,0,3,0,0,0,0,0,0,0,0,1
weevely_197.php,752,0.055833356942516364,5.013770235328347,0,0,0,0.6795212765957447,102,0,4,0,0,0,0,0,0,0,0,1
phvayv.php.php.txt,3924,0.036363088329029014,5.338202402627109,0,0,0,0.3200815494393476,46,0,0,0,0,0,0,0,0,0,0,1
SimAttacker - Vrsion 1.0.0 - priv8 4 My friend.txt,11627,0.03286974292131721,5.43851947376933,7,0,0,0.3220091167111035,93,0,0,0,0,5,0,0,2,0,0,1
1n73ction.php,344132,0.016868866436123554,6.138219713384159,90,0,1,0.28940639057105993,64235,0,15,0,0,106,15,0,67,0,8,1
weevely_2.php,698,0.036735415390560446,5.252231718599586,0,0,0,0.7091690544412608,70,0,5,0,0,0,0,0,0,0,0,1
ru24_post_sh.php.php.txt,520,0.028316288720912998,5.374346463456741,3,0,0,0.6480769230769231,51,0,0,0,0,3,0,0,4,0,0,1
weevely_285.php,759,0.04145156972964705,5.201057534699072,0,0,0,0.6930171277997365,101,0,3,0,0,0,0,0,0,0,0,1
weevely_158.php,742,0.040645881758096254,5.182319651921207,0,0,0,0.6846361185983828,116,0,1,0,0,0,0,0,0,0,0,1
up.php,663,0.03068538593685208,5.370457928488177,0,0,0,0.555052790346908,62,0,0,0,0,0,0,0,0,0,0,1
Dive Shell 1.0 - Emperor Hacking Team.txt,5512,0.04778416514378553,5.611432728352259,12,0,0,0.34361393323657474,43,0,0,0,0,2,0,0,0,0,0,1
zacosmall.php.txt,15878,0.02710564603568545,5.598044310593784,4,0,2,0.26483184280136035,129,0,0,0,0,24,2,0,0,0,1,1
weevely_189.php,759,0.03981422577269773,5.239902911403187,0,0,0,0.7022397891963109,105,0,3,0,0,0,0,0,0,0,0,1
weevely_287.php,779,0.053185977672251354,5.097640549021616,0,0,0,0.6880616174582799,86,0,7,0,0,0,0,0,0,0,0,1
weevely_354.php,769,0.038090593844820116,5.291086037921161,1,0,0,0.6853055916775033,93,0,4,0,0,1,0,0,0,0,0,1
NIX REMOTE WEB-SHELL v.0.5 alpha Lite Public Version.php,53629,0.026484830823670757,5.4324735571170155,32,0,1,0.3364597512539857,490,0,4,0,0,28,7,0,38,0,0,1
co.php,61563,0.015496130865512384,6.01924125848673,2,0,0,0.760570472524081,40,0,0,0,0,1,1,0,0,0,0,1
weevely_489.php,769,0.04759292371044647,5.111229303080654,0,0,0,0.6814044213263979,90,0,4,0,0,0,0,0,0,0,0,1
weevely_473.php,759,0.038701805249929604,5.281980228355196,0,0,0,0.7075098814229249,104,0,3,0,0,0,0,0,0,0,0,1
lnc.php,63798,0.0306337337815207,5.421785038724769,61,0,0,0.31062102260258945,661,1,22,0,0,79,9,0,7,0,0,1
weevely_171.php,678,0.03675333220045054,5.267842574002645,0,0,0,0.7197640117994101,90,0,3,0,0,0,0,0,0,0,0,1
weevely_365.php,685,0.03708114568660093,5.271458940260766,0,0,0,0.7197080291970803,90,0,3,0,0,0,0,0,0,0,0,1
PHP Shell.php.txt,37240,0.042736937808954836,5.5013196640527715,11,0,0,0.2593447905477981,89,0,0,0,0,12,1,0,0,0,0,1
c99unlimited.txt,227649,0.02405823618585751,5.985197863533573,143,0,3,0.35990933410645337,31483,0,97,0,0,131,7,0,65,0,4,1
nfm.php.php.txt,128967,0.03427994990908161,5.199889074368796,25,0,0,0.2455666953561764,105,2,4,0,0,24,0,0,19,0,0,1
cihshell_fix.php,46553,0.030290161086281547,5.495768505823392,32,0,1,0.23491504306918995,135,0,6,0,0,46,7,0,27,0,0,1
weevely_488.php,762,0.0463852990780883,5.130586744361676,0,0,0,0.6889763779527559,91,0,4,0,0,0,0,0,0,0,0,1
weevely_269.php,749,0.042641525599194645,5.155154681116056,0,0,0,0.6875834445927904,114,0,1,0,0,0,0,0,0,0,0,1
weevely_459.php,742,0.04265380432212607,5.181122750179992,0,0,0,0.6954177897574124,116,0,1,0,0,0,0,0,0,0,0,1
weevely_42.php,772,0.03995887179693958,5.192442954310496,0,0,0,0.6904145077720207,81,0,5,0,0,0,0,0,0,0,0,1
PHP Shell.php,37240,0.042736937808954836,5.5013196640527715,11,0,0,0.2593447905477981,89,0,0,0,0,12,1,0,0,0,0,1
weevely_199.php,752,0.04704719947870924,5.0642772723051594,0,0,0,0.6821808510638298,105,0,3,0,0,0,0,0,0,0,0,1
weevely_262.php,779,0.03811491233570163,5.267575587585858,0,0,0,0.6893453145057766,83,0,5,0,0,0,0,0,0,0,0,1
c100 v. 777shell v. Undetectable #18a Modded by 777 - Don.php,161917,0.030880382051440176,5.715670272619419,87,0,3,0.2704039724056152,422,0,88,0,0,86,6,0,33,0,3,1
weevely_371.php,675,0.035485218155841304,5.331001118946775,0,0,0,0.7214814814814815,101,0,1,0,0,0,0,0,0,0,0,1
weevely_242.php,742,0.040140263576211935,5.209059725281525,0,0,0,0.706199460916442,116,0,1,0,0,0,0,0,0,0,0,1
back.php,2976,0.037459112677328994,5.06996585124364,5,0,0,0.2916666666666667,70,0,0,0,0,12,0,0,0,0,0,1
weevely_55.php,668,0.036412931258921435,5.270976203726084,0,0,0,0.718562874251497,101,0,1,0,0,0,0,0,0,0,0,1
weevely_170.php,752,0.04162535059636796,5.184570324536377,0,0,0,0.7007978723404256,106,0,3,0,0,0,0,0,0,0,0,1
cmd.txt,70,0.02318840579710145,4.928196191091689,1,0,0,1.0142857142857142,26,0,0,0,0,1,1,0,0,0,0,1
weevely_409.php,698,0.03632432076891138,5.309236149674485,0,0,0,0.7263610315186246,72,0,5,0,0,0,0,0,0,0,0,1
wso-4.2.3.php,78095,0.030001994738901038,5.690326747256965,26,0,3,0.2817722005250016,1128,4,12,0,0,74,14,0,36,0,5,1
spy.php.php.txt,88626,0.027014676068034312,5.852366724733712,22,0,1,0.25721571547852773,126,0,35,0,0,49,7,0,44,0,0,1
Ajax_PHP Command Shell.txt,17536,0.034718519166047464,5.393136238868465,30,0,0,0.31552235401459855,100,0,0,0,0,39,2,0,7,0,1,1
wso-4.2.2.php,77524,0.03007064560576275,5.691094210000546,26,0,3,0.28183530261596407,1128,4,12,0,0,74,14,0,36,0,5,1
Antichat Shell v1.3.php,8998,0.028246579340627805,5.654167847410715,10,0,0,0.34507668370749056,108,0,0,0,0,2,0,0,0,0,2,1
weevely_33.php,752,0.04263818454826189,5.154816107076975,0,0,0,0.6981382978723404,107,0,3,0,0,0,0,0,0,0,0,1
weevely_181.php,752,0.03910388984899567,5.240193198802629,0,0,0,0.699468085106383,107,0,3,0,0,0,0,0,0,0,0,1
一句话2015-06-10-03.php,189,0.018462231228188675,5.643859717131,2,0,0,0.9470899470899471,182,0,1,0,0,1,1,0,0,0,0,1
weevely_80.php,742,0.038885311973693305,5.269947904639731,0,0,0,0.6940700808625337,114,0,1,0,0,0,0,0,0,0,0,1
supers.php,1456,0.04723575393678486,5.162886089705165,0,0,0,0.6490384615384616,118,0,14,0,0,0,0,0,0,0,0,1
weevely_184.php,759,0.04648179628103914,5.082757694426516,0,0,0,0.6837944664031621,104,0,3,0,0,0,0,0,0,0,0,1
weevely_250.php,705,0.035996937459703414,5.297721570582009,0,0,0,0.7191489361702128,75,0,5,0,0,0,0,0,0,0,0,1
Phpspy 2011 继续身份验证绕过漏洞,2199,0.035192121728253166,4.396773348857226,9,0,0,0.49113233287858116,71,0,0,0,0,0,0,0,0,0,0,1
wpes-v0.2.php,11060,0.03292609245135454,5.502830945281453,28,0,0,0.38345388788426765,131,0,0,0,0,42,0,0,0,0,1,1
SpecialShell_99.php.php.txt,133225,0.034107506530284465,5.537171968245146,97,0,2,0.24123850628635768,422,0,64,0,0,98,8,0,21,0,0,1
c99php.txt,135052,0.02699350230515749,5.848843260074384,40,0,3,0.3003954032520807,614,0,41,0,0,49,6,0,41,0,6,1
weevely_136.php,749,0.044687033691981466,5.121654841447497,0,0,0,0.684913217623498,116,0,1,0,0,0,0,0,0,0,0,1
wso.v2.5.txt,66032,0.033733185938830554,5.63206786115617,21,0,3,0.2790616670705113,784,0,9,0,0,65,10,0,35,0,4,1
weevely_251.php,779,0.039665908768409835,5.213342935748285,0,0,0,0.6919127086007703,80,0,5,0,0,0,0,0,0,0,0,1
weevely_19.php,695,0.03612879149130264,5.295225344774421,0,0,0,0.7151079136690648,79,0,4,0,0,0,0,0,0,0,0,1
php版iisspy.php,2677,0.062106149120600286,5.7320637793778,0,0,0,0.4161374673141576,103,0,2,0,0,0,2,0,0,0,0,1
wso2.5.1.php,66125,0.03347363714549476,5.641328805609109,20,0,3,0.2810132325141777,784,0,16,0,0,65,10,0,34,0,4,1
img.php.txt,81299,0.02753846787260377,5.7852941425793825,41,0,0,0.2627953603365355,8867,0,7,0,1,37,5,0,34,0,0,1
array_intersect_ukey-cookie-ass.php,193,0.027849740932642485,5.437834759935662,0,0,0,0.9015544041450777,47,0,0,0,0,0,0,0,0,0,0,1
backupsql.php.txt,6331,0.043192615488420155,5.487670593997386,3,0,0,0.42599905228241985,91,0,0,0,0,3,0,0,0,0,0,1
Backdoor.PHP.Agent.php,103564,0.02664329527219101,5.916172332441589,33,0,1,0.25876752539492487,455,0,32,0,0,75,8,0,49,0,0,1
weevely_432.php,762,0.041415322427666316,5.1966468462444135,0,0,0,0.6902887139107612,88,0,4,0,0,0,0,0,0,0,0,1
weevely_172.php,742,0.03959826998555896,5.204136803256699,0,0,0,0.6900269541778976,115,0,1,0,0,0,0,0,0,0,0,1
Moroccan Spamers Ma-EditioN By GhOsT.txt,7180,0.03525762427631505,5.377073025137233,0,0,0,0.26615598885793873,91,0,0,0,0,0,0,0,0,0,0,1
weevely_154.php,769,0.039167479410489814,5.2270442167292375,0,0,0,0.6970091027308193,91,0,4,0,0,0,0,0,0,0,0,1
weevely_300.php,752,0.03952531376604244,5.22553875650406,0,0,0,0.6901595744680851,101,0,3,0,0,0,0,0,0,0,0,1
s.php.txt,98937,0.02304505668605706,6.021283951985106,22,0,1,0.23688812072328855,126,0,35,0,0,47,7,0,44,0,0,1
weevely_487.php,762,0.043229484619284615,5.184426171443509,0,0,0,0.6968503937007874,91,0,4,0,0,0,0,0,0,0,0,1
weevely_174.php,769,0.039299550281751194,5.211912072665183,0,0,0,0.7022106631989596,92,0,4,0,0,0,0,0,0,0,0,1
weevely_310.php,742,0.06469366449505476,4.944143122208298,0,0,0,0.6792452830188679,114,0,1,0,0,0,0,0,0,0,0,1
weevely_216.php,705,0.03586395873629916,5.312443401234703,0,0,0,0.7177304964539007,72,0,5,0,0,0,0,0,0,0,0,1
b374k-2.8.php,99550,0.015593012381369863,6.010646939373121,1,0,0,0.7581014565544952,99213,0,3,0,0,0,0,0,0,0,5,1
weevely_445.php,779,0.04580059465863229,5.151968686847285,0,0,0,0.693196405648267,84,0,5,0,0,0,0,0,0,0,0,1
weevely_35.php,742,0.0451782576906708,5.12315710024781,0,0,0,0.692722371967655,116,0,1,0,0,0,0,0,0,0,0,1
weevely_316.php,668,0.03668225767355843,5.312957699290144,0,0,0,0.7290419161676647,101,0,1,0,0,0,0,0,0,0,0,1
bukapalapak.php,4469,0.04824461680014696,5.620300264008557,3,0,0,0.42246587603490715,124,0,0,0,0,2,1,0,0,0,0,1
G5.php,85665,0.026749996800395318,5.728792128028867,29,0,1,0.2989552325920738,812,0,19,0,0,57,16,0,45,0,0,1
weevely_431.php,688,0.03600081243018178,5.300789603426198,0,0,0,0.7122093023255814,78,0,4,0,0,1,0,0,0,0,0,1
一句话2015-06-10-01.php,54,0.012578616352201259,5.095660548821181,1,0,0,1.1481481481481481,47,0,0,0,0,0,0,0,0,0,0,1
conflg1.php,36951,0.015591283934808365,6.001621751204342,2,0,0,0.7640388622770696,36641,0,0,0,0,1,1,0,0,0,0,1
cybershell.php.txt,35152,0.025064486822369905,5.692669106318298,12,0,0,0.2880632680928539,1046,0,0,0,0,7,1,0,5,0,0,1
c99v2.php,150555,0.028968883606639687,5.7850833315915535,65,0,2,0.2840822290857162,422,0,78,0,0,71,5,0,45,0,4,1
weevely_165.php,772,0.041366773519351085,5.1724997418751295,0,0,0,0.689119170984456,86,0,5,0,0,0,0,0,0,0,0,1
weevely_92.php,749,0.03906456380343131,5.234917319181981,0,0,0,0.6902536715620827,116,0,1,0,0,0,0,0,0,0,0,1
weevely_417.php,742,0.0402493898025179,5.175777519780677,0,0,0,0.6886792452830188,118,0,1,0,0,0,0,0,0,0,0,1
weevely_217.php,749,0.0415812884202109,5.204944922758179,0,0,0,0.6889185580774366,31,0,1,0,0,0,0,0,0,0,0,1
weevely_474.php,752,0.039072017451908095,5.235443501188563,0,0,0,0.6968085106382979,105,0,3,0,0,0,0,0,0,0,0,1
php-include-w-shell.txt,46934,0.03749871010301397,5.400831441687529,84,0,3,0.22642434056334426,135,0,14,0,0,48,3,0,7,0,0,1
weevely_470.php,742,0.038656146898450774,5.2850217689691545,0,0,0,0.7102425876010782,114,0,1,0,0,0,0,0,0,0,0,1
weevely_25.php,695,0.03619098957145523,5.299031232222531,0,0,0,0.7093525179856115,79,0,4,0,0,0,0,0,0,0,0,1
php-include-w-shell.php.txt,46934,0.03749871010301397,5.400831441687529,84,0,3,0.22642434056334426,135,0,14,0,0,48,3,0,7,0,0,1
weevely_103.php,759,0.04266480336229103,5.167143068307831,0,0,0,0.689064558629776,107,0,3,0,0,0,0,0,0,0,0,1
weevely_85.php,759,0.03891038409794863,5.2558948402387236,0,0,0,0.6982872200263505,106,0,3,0,0,0,0,0,0,0,0,1
tk.php,1459,0.047476003914965155,5.170566337634277,0,0,0,0.6442769019876627,108,0,14,0,0,0,0,0,0,0,0,1
backupsql.txt,6331,0.043192615488420155,5.487670593997386,3,0,0,0.42599905228241985,91,0,0,0,0,3,0,0,0,0,0,1
SimShell 1.0 - Simorgh Security MGZ.php,5164,0.04993426533580039,5.59734127516594,13,0,0,0.35592563903950425,56,0,0,0,0,2,0,0,0,0,0,1
mailer3.php.php.txt,7180,0.03525762427631505,5.377073025137233,0,0,0,0.26615598885793873,91,0,0,0,0,0,0,0,0,0,0,1
weevely_37.php,759,0.04173662748860638,5.168548075823514,0,0,0,0.69433465085639,104,0,3,0,0,0,0,0,0,0,0,1
weevely_107.php,759,0.04517817848092025,5.082798489106714,0,0,0,0.6798418972332015,107,0,3,0,0,0,0,0,0,0,0,1
weevely_17.php,749,0.047550031057452716,5.097537544716305,0,0,0,0.6822429906542056,115,0,1,0,0,0,0,0,0,0,0,1
weevely_448.php,752,0.040300875428506674,5.226458945382572,0,0,0,0.7034574468085106,107,0,3,0,0,0,0,0,0,0,0,1
priv95.php.txt,93545,0.015564326419438284,6.012528575819336,2,0,0,0.7549414720188145,93119,0,0,0,0,1,0,0,0,0,0,1
weevely_334.php,742,0.04217364892637981,5.178141300357158,0,0,0,0.7008086253369272,118,0,1,0,0,0,0,0,0,0,0,1
weevely_295.php,769,0.04126368118768964,5.205243474651342,0,0,0,0.6983094928478544,86,0,4,0,0,0,0,0,0,0,0,1
b374k-3.2.3.min.php,110080,0.015605114208939161,6.008625693802724,1,0,0,0.7580577761627907,109849,0,3,0,0,0,0,0,0,0,6,1
weevely_166.php,688,0.03702904437899868,5.255542995829225,0,0,0,0.7165697674418605,77,0,4,0,0,0,0,0,0,0,0,1
weevely_62.php,769,0.0385206707845687,5.234540830826825,0,0,0,0.6983094928478544,91,0,4,0,0,0,0,0,0,0,0,1
webshell.php,392,0.028928962889503626,5.245318554550552,2,0,0,0.6198979591836735,55,0,0,0,0,4,1,0,0,0,0,1
weevely_483.php,668,0.03666879135282658,5.267675376688375,0,0,0,0.7110778443113772,101,0,1,0,0,0,0,0,0,0,0,1
weevely_20.php,695,0.03619098957145523,5.307459804401346,0,0,0,0.720863309352518,79,0,4,0,0,0,0,0,0,0,0,1
SyRiAn.Sh3ll.v7.txt,114054,0.028966595611290922,5.635544023395754,111,0,3,0.2584126817121714,135,0,4,0,0,141,11,0,76,0,0,1
PHPJackal.txt,99242,0.026764604422514996,5.605212612523453,87,0,0,0.23527337216098024,333,0,5,0,0,115,17,0,46,0,0,1
weevely_338.php,749,0.039764248945117556,5.240809576529583,0,0,0,0.6875834445927904,112,0,1,0,0,0,0,0,0,0,0,1
404super.php,1049,0.039982675076473295,4.999216432064132,1,0,0,0.5795996186844614,55,0,0,0,0,0,0,0,0,0,0,1
array_udiff_assoc.php,145,0.02863984674329502,5.233911132909927,0,0,0,0.9103448275862069,45,0,0,0,0,1,0,0,0,0,0,1
c99madshell_v2.0.php.php.txt,44342,0.015580107248807472,6.006408477231167,2,0,0,0.7581074376437689,44223,0,0,0,0,1,1,0,0,0,0,1
spy.php,74670,0.03005687095786986,5.484082186085703,30,0,0,0.28978170617383153,153,0,11,0,0,57,5,0,9,0,0,1
ctt_sh.txt,130394,0.025329679690851592,5.842189744438552,27,0,3,0.3192018037639769,386,3,43,0,0,52,6,0,26,0,0,1
某变异pHp一句话木马.php,284,0.02371859296482412,4.859314241765323,0,0,0,0.8873239436619719,61,0,0,0,0,0,3,0,0,0,0,1
Worse Linux Shell.php.txt,2455,0.03474405642228408,5.404414296253825,3,0,0,0.3788187372708758,60,0,0,0,0,4,1,0,2,0,0,1
非常规的pHp一句话木马.php,411,0.025141177380676106,4.92454712175145,1,0,0,0.9172749391727494,74,0,0,1,0,0,1,0,0,0,0,1
极其隐蔽的pHp小马穿插在正常页面中.php,502,0.03471474479362297,5.276877625958763,0,0,0,0.6553784860557769,77,0,0,0,0,0,0,0,0,0,0,1
weevely_97.php,695,0.036576617668401305,5.245174789567372,0,0,0,0.7035971223021583,79,0,4,0,0,0,0,0,0,0,0,1
accept_language.php.txt,76,0.018245614035087718,5.21821962393329,1,0,0,1.105263157894737,41,0,1,0,0,1,1,0,0,0,0,1
weevely_75.php,688,0.03646203581463051,5.28080693194895,0,0,0,0.7165697674418605,79,0,4,0,0,0,0,0,0,0,0,1
DxShell.1.0.txt,111446,0.022407473842880582,5.9137632512319,66,0,1,0.3032320585754536,5034,0,2,0,0,56,5,0,5,0,0,1
agent.php,685,0.036936014000939085,5.253055754255699,0,0,0,0.708029197080292,93,0,3,0,0,0,0,0,0,0,0,1
weevely_91.php,762,0.0453092180822995,5.101840413978279,0,0,0,0.6797900262467191,91,0,4,0,0,0,0,0,0,0,0,1
weevely_134.php,752,0.04322605320565487,5.173405828908359,0,0,0,0.6941489361702128,105,0,3,0,0,0,0,0,0,0,0,1
weevely_278.php,678,0.0358688121723899,5.31168820940916,0,0,0,0.724188790560472,92,0,3,0,0,0,0,0,0,0,0,1
weevely_390.php,742,0.04708069156927151,5.104076173217143,0,0,0,0.6859838274932615,113,0,1,0,0,0,0,0,0,0,0,1
PH Vayv.php,24678,0.04591166481033009,5.397233514234818,0,0,0,0.11722992138747063,61,0,0,0,0,1,0,0,0,0,0,1
cpanel.txt,9622,0.0241973324867822,5.826902382204017,5,0,0,0.33402618998129285,1315,0,1,0,0,4,2,0,2,0,0,1
PHPRemoteView.txt,34754,0.05451669982098571,5.2503445219430525,13,0,0,0.3372561431777637,416,0,0,0,0,17,1,0,0,0,0,1
weevely_8.php,779,0.041091505489537376,5.195628542171064,0,0,0,0.6854942233632862,83,0,5,0,0,0,0,0,0,0,0,1
ru24_post_sh.txt,520,0.028316288720912998,5.374346463456741,3,0,0,0.6480769230769231,51,0,0,0,0,3,0,0,4,0,0,1
weevely_452.php,695,0.03616611033939419,5.302286944922003,0,0,0,0.7179856115107913,78,0,4,0,0,0,0,0,0,0,0,1
weevely_113.php,698,0.0362256580597156,5.296808885648738,0,0,0,0.7191977077363897,76,0,5,0,0,0,0,0,0,0,0,1
weevely_98.php,759,0.046794664553067675,5.07485281656342,0,0,0,0.6903820816864296,103,0,3,0,0,0,0,0,0,0,0,1
uploader.php.php.txt,280,0.026804915514592933,5.360347593809356,0,0,0,0.7714285714285715,29,0,0,0,0,0,0,0,0,0,0,1
weevely_478.php,769,0.042330407455570006,5.162207795225278,0,0,0,0.6918075422626788,85,0,4,0,0,0,0,0,0,0,0,1
weevely_261.php,678,0.0366618301285822,5.277358172250586,0,0,0,0.7138643067846607,93,0,3,0,0,0,0,0,0,0,0,1
weevely_207.php,779,0.054736974104959556,5.042696740505265,0,0,0,0.686777920410783,81,0,6,0,0,0,0,0,0,0,0,1
weevely_142.php,668,0.03627377927802566,5.28013069919936,0,0,0,0.7170658682634731,101,0,1,0,0,0,0,0,0,0,0,1
weevely_330.php,769,0.04332940507152146,5.176295486622175,0,0,0,0.694408322496749,89,0,4,0,0,1,0,0,0,0,0,1
Liz0ziM Private Safe Mode Command Execuriton Bypass Exploit.php,1340,0.03640498032615117,5.095150118752539,8,0,0,0.4253731343283582,63,0,0,0,0,8,4,0,7,0,0,1
weevely_490.php,749,0.05096278103424887,5.062405934594111,0,0,0,0.684913217623498,114,0,1,0,0,0,0,0,0,0,0,1
myshell.php.php.txt,15663,0.057383913653879855,5.427893532793156,65,0,0,0.3628295984166507,66,0,0,0,0,15,0,0,0,0,0,1
fuckphpshell.php.txt,9478,0.07750551122726844,5.727010808492732,11,0,0,0.30597172399240347,62,0,0,0,0,10,2,0,5,0,0,1
weevely_228.php,752,0.04102331642915828,5.172162206560377,0,0,0,0.6914893617021277,104,0,3,0,0,0,0,0,0,0,0,1
weevely_150.php,752,0.03994673768308921,5.224022943874048,0,0,0,0.6914893617021277,105,0,3,0,0,0,0,0,0,0,0,1
v4xGus6X.php,226465,0.031080963102907297,5.58779998536622,95,0,2,0.21979113770339787,2229,0,7,0,0,152,21,0,106,0,8,1
weevely_312.php,779,0.042814101527566484,5.177901598204383,0,0,0,0.6893453145057766,80,0,5,0,0,0,0,0,0,0,0,1
rootshell.txt,13466,0.04269790004604574,5.726388352707779,4,0,0,0.30031189662854596,416,0,0,0,0,1,4,0,0,0,0,1
weevely_292.php,769,0.04610627980060685,5.088409849926209,0,0,0,0.6840052015604682,90,0,4,0,0,0,0,0,0,0,0,1
c99madshell.php,44342,0.015580193711381484,6.006404517943366,2,0,0,0.7581074376437689,44223,0,0,0,0,1,1,0,0,0,0,1
weevely_304.php,762,0.04848572640640682,5.069169071487258,0,0,0,0.6889763779527559,86,0,4,0,0,0,0,0,0,0,0,1
weevely_309.php,742,0.04064951929897312,5.181137806433136,0,0,0,0.7021563342318059,117,0,1,0,0,0,0,0,0,0,0,1
2013加密.php,23327,0.015599067510886943,6.007194196528238,2,0,0,0.7592918077763965,23271,0,0,0,0,1,1,0,0,0,0,1
c2007.php.txt,164317,0.033388645942888734,5.735109297906898,104,0,3,0.2748346184509211,422,0,88,0,0,97,6,0,47,0,6,1
weevely_208.php,769,0.045330786736020805,5.175962900885736,0,0,0,0.6957087126137841,90,0,4,0,0,0,0,0,0,0,0,1
weevely_422.php,759,0.03949440487240189,5.221150737473702,0,0,0,0.6930171277997365,107,0,3,0,0,0,0,0,0,0,0,1
PH Vayv.php.php.txt,24678,0.04591166481033009,5.397233514234818,0,0,0,0.11722992138747063,61,0,0,0,0,1,0,0,0,0,0,1
weevely_83.php,742,0.048259254813375965,5.096890350947328,0,0,0,0.692722371967655,119,0,1,0,0,0,0,0,0,0,0,1
Crystal.php,56135,0.03594245556452641,5.629103047968276,25,0,0,0.21918589115525072,110,0,0,0,0,43,10,0,52,0,0,1
weevely_332.php,695,0.03608732610453424,5.305772855302854,0,0,0,0.7136690647482015,80,0,4,0,0,0,0,0,0,0,0,1
zone_hackbar_beutify.php,291,0.05844294347671525,4.818463141486953,1,0,1,0.5601374570446735,20,0,9,0,0,1,0,0,0,0,0,1
redcod.php,70620,0.015505170206884673,6.018655812866607,2,0,0,0.7609034267912772,40,0,0,0,0,1,1,0,0,0,0,1
b374k-3.2.2.min.php,109547,0.015601508084648736,6.00869883515621,1,0,0,0.7580673135731695,109317,0,3,0,0,0,0,0,0,0,6,1
accept_language.txt,76,0.018245614035087718,5.21821962393329,1,0,0,1.105263157894737,41,0,1,0,0,1,1,0,0,0,0,1
weevely_306.php,675,0.0361841960655017,5.301294507099217,0,0,0,0.7214814814814815,100,0,1,0,0,0,0,0,0,0,0,1
phpshell17.txt,4960,0.03370998378718399,5.580360199901022,10,0,0,0.45907258064516127,62,0,0,0,0,2,0,0,0,0,0,1
weevely_277.php,705,0.035936492585428755,5.313560951517031,0,0,0,0.7120567375886525,71,0,5,0,0,0,0,0,0,0,0,1
b374k-2.6.php,53853,0.015573427256761595,6.017037031912209,3,0,0,0.7581750320316417,53501,0,3,0,0,0,0,0,0,0,5,1
weevely_26.php,749,0.040435375509592114,5.22094307897909,0,0,0,0.69826435246996,114,0,1,0,0,0,0,0,0,0,0,1
s72 Shell v1.1 Coding.php,5121,0.043182789006053504,5.284703509504452,4,0,0,0.3009177894942394,453,0,0,0,0,1,2,0,0,0,0,1
weevely_352.php,759,0.03930668390918477,5.221219204079901,0,0,0,0.6982872200263505,105,0,3,0,0,0,0,0,0,0,0,1
aZRaiLPhp v1.0.php,10421,0.039466686656815256,5.494729240279479,1,0,0,0.2902792438345648,167,0,0,0,0,8,3,0,0,0,0,1
weevely_73.php,759,0.03872613944886516,5.265064694563788,0,0,0,0.6996047430830039,105,0,3,0,0,0,0,0,0,0,0,1
Crystal.php.txt,56135,0.03594245556452641,5.629103047968276,25,0,0,0.21918589115525072,110,0,0,0,0,43,10,0,52,0,0,1
weevely_410.php,749,0.04016763884823258,5.208927266150969,0,0,0,0.6902536715620827,114,0,1,0,0,0,0,0,0,0,0,1
Resume.php.txt,68300,0.015154753717596538,6.065204688646017,3,0,0,0.7375988286969253,64979,0,1,0,0,1,0,0,0,0,0,1
weevely_169.php,769,0.045130987212830515,5.101870863817477,0,0,0,0.6775032509752926,87,0,4,0,0,0,0,0,0,0,0,1
weevely_465.php,769,0.04082683138274816,5.197034708901188,0,0,0,0.6957087126137841,85,0,4,0,0,0,0,0,0,0,0,1
weevely_231.php,742,0.04149706632328281,5.182170468111886,0,0,0,0.6967654986522911,116,0,1,0,0,0,0,0,0,0,0,1
PHANTASMA.txt,25944,0.16082749083836145,5.63772074911203,15,0,0,0.23334875115633671,66,0,0,0,0,10,0,0,6,0,0,1
ly0kha.txt,70620,0.015505170206884673,6.018655812866607,2,0,0,0.7609034267912772,40,0,0,0,0,1,1,0,0,0,0,1
weevely_315.php,762,0.04544717718432371,5.122183913845953,0,0,0,0.6889763779527559,89,0,4,0,0,0,0,0,0,0,0,1
weevely_256.php,772,0.04285867892448405,5.168299615216824,0,0,0,0.6904145077720207,84,0,5,0,0,0,0,0,0,0,0,1
weevely_63.php,742,0.04000931210464478,5.2214196436150475,0,0,0,0.6994609164420486,114,0,1,0,0,0,0,0,0,0,0,1
bug (1).php,32,0.010080645161290322,4.6875,0,0,0,1.25,23,0,0,0,0,0,2,0,0,0,0,1
myshell.txt,16114,0.05541162178578971,5.488192359556414,65,0,0,0.36688593769393074,91,0,0,0,0,15,0,0,0,0,0,1
Private-i3lue.txt,62716,0.028898135664923098,5.6260272981885935,0,0,0,0.21053638624912302,177,0,0,0,1,7,0,0,0,0,0,1
b374k-2.2.min.php,31218,0.015431350923321777,6.027744951993638,4,0,0,0.7602985457108079,114,0,1,0,0,2,0,0,0,0,0,1
404.php,72804,0.08254846416346168,5.681656657273735,25,0,2,0.24800835118949507,1128,0,8,0,0,64,12,0,36,0,5,1
ghost.php,73282,0.0155148373893676,6.027338465739496,2,0,0,0.7552332087006359,71824,0,9,0,0,0,0,0,0,0,0,1
